schema_version,record_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,replicate,case_seed,sampling_seed,desired_accuracy,requested_confidence_level,status,error,evaluation_schedule,shots_per_circuit,total_shots,distinct_circuits,sampler_jobs,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,per_circuit_good_probabilities,per_circuit_good_counts,estimate,signed_error,absolute_error,squared_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,confidence_interval_covers_truth,maximum_log_likelihood,maximizing_grid_index,maximizing_grid_ties,mle_grid_points,classical_samples,classical_successes,sampling
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,2,3805150766,263387732,0.05,0.95,ok,,,,,,,,,,,,,0.11836734693877551,-0.006632653061224486,0.006632653061224486,4.3992086630570544e-05,0.08369153325693769,0.16482597308534258,0.95,wilson_score,True,,,,,245,29,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,3,2384992763,1643578518,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,4,7,0,1]",0.113525390625,-0.011474609375,0.011474609375,0.0001316666603088379,0.1007080078125,0.125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-9.142859831055212,930,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,3,2384992763,3975448091,0.05,0.95,ok,,,,,,,,,,,,,0.09387755102040816,-0.031122448979591835,0.031122448979591835,0.0009686068304872969,0.06337094155125547,0.13692308926218716,0.95,wilson_score,True,,,,,245,23,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,4,4051955219,2242771097,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,6,7,0,0]",0.1256103515625,0.0006103515625,0.0006103515625,3.725290298461914e-07,0.1094970703125,0.1429443359375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-4.550693725295244,1029,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,4,4051955219,2177072765,0.05,0.95,ok,,,,,,,,,,,,,0.15918367346938775,0.03418367346938775,0.03418367346938775,0.0011685235318617238,0.11868599547477537,0.21020397008223424,0.95,wilson_score,True,,,,,245,39,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,5,3115907295,1700106385,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,5,7,0,0]",0.1246337890625,-0.0003662109375,0.0003662109375,1.341104507446289e-07,0.1087646484375,0.141845703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-7.770825222544788,1021,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,5,3115907295,793459531,0.05,0.95,ok,,,,,,,,,,,,,0.09795918367346938,-0.027040816326530617,0.027040816326530617,0.0007312057476051648,0.06671412807621492,0.14161714865870062,0.95,wilson_score,True,,,,,245,24,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,6,100456540,162331664,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,6,6,0,0]",0.1300048828125,0.0050048828125,0.0050048828125,2.504885196685791e-05,0.114501953125,0.146728515625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-7.2211207515353975,1065,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,6,100456540,3415239923,0.05,0.95,ok,,,,,,,,,,,,,0.1673469387755102,0.04234693877551021,0.04234693877551021,0.0017932632236568103,0.12581912824736974,0.21914532915258578,0.95,wilson_score,False,,,,,245,41,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,7,2616991535,3831794473,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,5,6,0,0]",0.12841796875,0.00341796875,0.00341796875,1.1682510375976562e-05,0.11328125,0.14501953125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-8.586851803040124,1052,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,7,2616991535,3974458406,0.05,0.95,ok,,,,,,,,,,,,,0.1346938775510204,0.009693877551020413,0.009693877551020413,9.397126197417753e-05,0.09754246727778737,0.18312402275038464,0.95,wilson_score,True,,,,,245,33,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,8,3418546785,1580804812,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[3,6,7,0,1]",0.1165771484375,-0.0084228515625,0.0084228515625,7.094442844390869e-05,0.103759765625,0.1512451171875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-13.15119403578077,955,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,8,3418546785,4289391417,0.05,0.95,ok,,,,,,,,,,,,,0.08163265306122448,-0.04336734693877552,0.04336734693877552,0.0018807267805081222,0.05346409037979168,0.12271820266923211,0.95,wilson_score,False,,,,,245,20,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,9,1802936135,280660688,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,5,7,0,0]",0.1239013671875,-0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.108154296875,0.14111328125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-5.818439352274339,1015,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,9,1802936135,4059151591,0.05,0.95,ok,,,,,,,,,,,,,0.10204081632653061,-0.022959183673469385,0.022959183673469385,0.0005271241149521032,0.0700759261038,0.14629259655258853,0.95,wilson_score,True,,,,,245,25,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,10,2760236913,970261830,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,6,7,0,1]",0.1153564453125,-0.0096435546875,0.0096435546875,9.299814701080322e-05,0.1024169921875,0.1456298828125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-7.056336583201247,945,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,10,2760236913,1783794159,0.05,0.95,ok,,,,,,,,,,,,,0.12244897959183673,-0.002551020408163268,0.002551020408163268,6.507705122865487e-06,0.0871337642330198,0.16942098803073338,0.95,wilson_score,True,,,,,245,30,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,11,1275190387,3276493957,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,2,6,0,0]",0.124755859375,-0.000244140625,0.000244140625,5.960464477539063e-08,0.1103515625,0.1407470703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-14.439949778512785,1022,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,11,1275190387,756303649,0.05,0.95,ok,,,,,,,,,,,,,0.12653061224489795,0.0015306122448979498,0.0015306122448979498,2.3427738442315414e-06,0.09059003016480144,0.17400196802042467,0.95,wilson_score,True,,,,,245,31,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,12,3217808903,2852798284,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,7,6,0,0]",0.131591796875,0.006591796875,0.006591796875,4.3451786041259766e-05,0.1158447265625,0.1484375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-5.820669689952889,1078,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,12,3217808903,1211631983,0.05,0.95,ok,,,,,,,,,,,,,0.09387755102040816,-0.031122448979591835,0.031122448979591835,0.0009686068304872969,0.06337094155125547,0.13692308926218716,0.95,wilson_score,True,,,,,245,23,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,13,2095902616,1996177373,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,5,6,0,0]",0.1290283203125,0.0040283203125,0.0040283203125,1.6227364540100098e-05,0.11376953125,0.1456298828125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-10.498966626723604,1057,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,13,2095902616,3947085311,0.05,0.95,ok,,,,,,,,,,,,,0.1306122448979592,0.0056122448979591955,0.0056122448979591955,3.149729279466902e-05,0.09405977068763327,0.17856947341906582,0.95,wilson_score,True,,,,,245,32,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,14,444767537,790307488,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,7,7,0,0]",0.1279296875,0.0029296875,0.0029296875,8.58306884765625e-06,0.111572265625,0.1453857421875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-5.169214664083045,1048,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,14,444767537,1221949286,0.05,0.95,ok,,,,,,,,,,,,,0.12653061224489795,0.0015306122448979498,0.0015306122448979498,2.3427738442315414e-06,0.09059003016480144,0.17400196802042467,0.95,wilson_score,True,,,,,245,31,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,15,23676845,3456119897,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,4,7,0,0]",0.1224365234375,-0.0025634765625,0.0025634765625,6.571412086486816e-06,0.10693359375,0.139404296875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-7.051314048879773,1003,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,15,23676845,1082865055,0.05,0.95,ok,,,,,,,,,,,,,0.09387755102040816,-0.031122448979591835,0.031122448979591835,0.0009686068304872969,0.06337094155125547,0.13692308926218716,0.95,wilson_score,True,,,,,245,23,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,16,2827481542,4039042517,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,7,7,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1109619140625,0.144775390625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.24681051375753,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,16,2827481542,3484659442,0.05,0.95,ok,,,,,,,,,,,,,0.11428571428571428,-0.010714285714285718,0.010714285714285718,0.00011479591836734701,0.08026394431607245,0.16021631610473486,0.95,wilson_score,True,,,,,245,28,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,17,539124111,837874303,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,7,7,0,0]",0.1279296875,0.0029296875,0.0029296875,8.58306884765625e-06,0.111572265625,0.1453857421875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-5.169214664083045,1048,1,8193,,,
